name,adress,latitude,longitude
イオンモール橿原店,奈良県 橿原市 曲川町7-20-1-102,135.76334,34.50573
大和高田店,奈良県 大和高田市 神楽281-4,135.7446,34.52769
奈良西大和ニュータウン店,奈良県 北葛城郡 河合町薬井476-4,135.71155,34.59003
大和郡山アピタ店,奈良県 大和郡山市 田中町宮西517 アピタ大和郡山店,135.76913,34.64239
イオンモール大和郡山店,奈良県 大和郡山市 田中町宮西517 アピタ大和郡山店,135.76913,34.64239
イオンモール大和郡山店,奈良県 大和郡山市 下三橋町741 イオンモール大和郡山,135.80214,34.65085
蔦屋書店 和歌山市民図書館店,和歌山県 和歌山市 屏風丁17,135.16727,34.23618
和歌山昭和通り店,和歌山県 和歌山市 神前174-5,135.20105,34.21549
ガーデンパーク和歌山店,和歌山県 和歌山市 松江向鵜ノ島1469-1 ガーデンパーク和歌山,135.13063,34.24117
イオンモール和歌山店,和歌山県 和歌山市 中楠谷573 イオンモール和歌山,135.14848,34.2711
和歌山パームシティ店,和歌山県 和歌山市 中野長差31-1 パームシティ和歌山,135.14047,34.25621
和歌山県立医科大学附属病院店,和歌山県 和歌山市 紀三井寺811-1 和歌山県立医科大学附属病院,135.18172,34.18766
メッサオークワ 和歌山高松店,和歌山県 和歌山市 西高松1-7-88 メッサオークワ 高松店,135.16904,34.20771
海南nobinos店,和歌山県 和歌山市 西高松1-7-88 メッサオークワ 高松店,135.16904,34.20771
海南nobinos店,和歌山県 海南市 日方1525-6 海南nobinos,135.20944,34.15509
和歌山岩出店,和歌山県 岩出市 大町9-3,135.32109,34.25967
EKIZO 神戸三宮店,兵庫県 神戸市中央区 加納町4-2-1 神戸三宮阪急ビル,135.19362,34.69405
神戸北野異人館店,兵庫県 神戸市中央区 北野町3-1-31 北野物語館,135.18994,34.69954
三宮生田新道店,兵庫県 神戸市中央区 下山手通2-1-13 第１３シャルマンビル,135.19087,34.69303
神戸BAL店,兵庫県 神戸市中央区 三宮町3-6-1,135.19019,34.69013
神戸旧居留地店,兵庫県 神戸市中央区 栄町通1-2-1 ＭＲＳＸビル,135.18863,34.68782
PLiCO神戸店,兵庫県 神戸市中央区 相生町3-1-1 PLiCO神戸,135.17795,34.67974
神戸メリケンパーク店,兵庫県 神戸市中央区 波止場町2-4,135.18976,34.68469
神戸ハーバーランドumie店,兵庫県 神戸市中央区 東川崎町1-7-2 A201,135.1826,34.67952
神戸ハーバーランドumie MOSAIC店,兵庫県 神戸市中央区 東川崎町1-6-1 神戸ハーバーランドumie MOSAIC　2F,135.18469,34.67936
三宮磯上通店,兵庫県 神戸市中央区 磯上通7-1-19 PROGRESS KOBE,135.19728,34.69191
神戸国際会館ＳＯＬ店,兵庫県 神戸市中央区 御幸通8-1-6 神戸国際会館 B1F,135.19569,34.69224
三宮ダイエー店,兵庫県 神戸市中央区 雲井通6-1-15 三宮ダイエー,135.19661,34.69493
ミント神戸店,兵庫県 神戸市中央区 雲井通7-1-1 ミント神戸,135.19594,34.69466
神戸上津台店,兵庫県 神戸市北区 上津台9-2-13,135.20113,34.86237
神戸三田プレミアム・アウトレット店,兵庫県 神戸市北区 上津台7-3 神戸三田プレミアム・アウトレット(120区),135.19173,34.8592
イオンモール神戸北店,兵庫県 神戸市北区 上津台8-1-1 イオンモール神戸北,135.19652,34.86086
学園都市キャンパススクェア店,兵庫県 神戸市西区 学園西町1-4 キャンパススクェア,135.05724,34.68311
須磨大丸店,兵庫県 神戸市須磨区 中落合2-2-4 大丸 須磨店,135.09465,34.67841
PLiCO垂水店,兵庫県 神戸市須磨区 中落合2-2-4 大丸 須磨店,135.09465,34.67841
PLiCO垂水店,兵庫県 神戸市垂水区 神田町1-20 プリコ垂水 西館,135.05351,34.62922
マリンピア神戸店,兵庫県 神戸市垂水区 海岸通12-6 三井アウトレットパーク　マリンピア神戸,135.04637,34.62687
神戸西舞子店,兵庫県 神戸市垂水区 西舞子1-10-4,135.02541,34.63951
神戸垂水桃山台店,兵庫県 神戸市垂水区 下畑町小川1400-12,135.08478,34.65069
淡路サービスエリア（下り線）店,兵庫県 淡路市 岩屋2568 淡路サービスエリア（下り線）,135.01764,34.58318
住吉リブ店,兵庫県 神戸市東灘区 住吉本町1-2-1,135.26173,34.71976
阪神御影クラッセ店,兵庫県 神戸市東灘区 御影中町3-2-1 御影クラッセ,135.25487,34.71609
摂津本山岡本ビル店,兵庫県 神戸市東灘区 岡本1-2-17 摂津本山二楽園ビル,135.27676,34.72709
芦屋モンテメール店,兵庫県 芦屋市 船戸町1-31 モンテメール,135.30617,34.73387
尼崎つかしん店,兵庫県 尼崎市 塚口本町4-8-1 グンゼタウンセンターつかしん,135.41794,34.76158
あまがさきキューズモール店,兵庫県 尼崎市 潮江1-3-1 あまがさきキューズモール,135.4317,34.73388
ビエラ塚口店,兵庫県 尼崎市 上坂部1-1-1 ビエラ塚口,135.42583,34.75143
西宮鞍掛店,兵庫県 西宮市 鞍掛町6-7,135.33847,34.72926
エビスタ西宮店,兵庫県 西宮市 田中町1-6 エビスタ西宮,135.33774,34.73684
関西学院大学店,兵庫県 西宮市 上ヶ原一番町1-155,135.34436,34.76716
アクタ西宮店,兵庫県 西宮市 北口町1-2 ACTA西宮 東館,135.35701,34.7463
ビエラ甲子園口店,兵庫県 西宮市 甲子園口2-1-37,135.37381,34.73889
阪神甲子園駅前店,兵庫県 西宮市 甲子園高潮町4-3,135.36267,34.72319
ららぽーと甲子園店,兵庫県 西宮市 甲子園八番町1-100 ららぽーと甲子園,135.36433,34.71794
阪急西宮ガーデンズ店,兵庫県 西宮市 高松町14-2 阪急西宮ガーデンズ,135.36028,34.74386
イオンモール伊丹昆陽店,兵庫県 伊丹市 池尻4-1-1 イオンモール伊丹昆陽,135.38181,34.78499
イオンモール伊丹店,兵庫県 伊丹市 藤ノ木1-1-1,135.42369,34.78177
中山寺店,兵庫県 宝塚市 中筋8-11-58,135.37422,34.81377
川西加茂店,兵庫県 川西市 加茂6-2-22,135.4117,34.81217
新三田桜のこみち公園店,兵庫県 三田市 福島1－1,135.21901,34.91698
三田キッピーモール店,兵庫県 三田市 駅前町2-1 キッピーモール 2階,135.22917,34.88844
ピオレ姫路1階店,兵庫県 姫路市 豆腐町222 ピオレ姫路2,134.6889,34.82697
ピオレ姫路4階店,兵庫県 姫路市 駅前町188-1 ピオレ姫路1,134.69084,34.82762
イオンモール姫路大津店,兵庫県 姫路市 大津区大津町2-5 イオンモール姫路大津,134.60654,34.80677
姫路南店,兵庫県 姫路市 飾磨区三宅3-3,134.68083,34.81026
姫路飾磨店,兵庫県 姫路市 飾磨区恵美酒236,134.67279,34.80465
イオンモール姫路リバーシティー店,兵庫県 姫路市 飾磨区細江2560,134.66843,34.79826
三木サービスエリア（下り線)店,兵庫県 三木市 加佐湯谷1142 三木サービスエリア（下り線）,134.97977,34.80569
三木サービスエリア(上り線)店,兵庫県 三木市 大村大門1067-110 三木サービスエリア(上り線),134.96921,34.80241
ピオレ明石店,兵庫県 明石市 大明石町1-1-23 ピオレ明石,134.99255,34.64933
明石ビブレ店,兵庫県 明石市 大久保町ゆりのき通り 1-3-2 明石ビブレ,134.93573,34.67804
明石魚住店,兵庫県 明石市 魚住町清水463-3,134.90935,34.70539
TSUTAYA パークタウン加古川店,兵庫県 加古川市 加古川町寺家町269-1 ミーツテラス,134.83459,34.77083
加古川別府店,兵庫県 加古川市 別府町朝日町11-1,134.85001,34.72998
兵庫播磨店,兵庫県 加古郡 播磨町南大中3-3-30,134.86812,34.72351
イオンモール加西北条店,兵庫県 加西市 北条町北条308-1,134.82822,34.93052
シャミネ鳥取店,鳥取県 鳥取市 東品治町112-13,134.22345,35.49491
イオンモール鳥取北店,鳥取県 鳥取市 晩稲348,134.20161,35.52396
米子 TSUTAYA角盤町店,鳥取県 米子市 角盤町4-41,133.32785,35.43729
イオンモール日吉津店,鳥取県 西伯郡 日吉津村日吉津1160-1 イオンモール日吉津,133.38736,35.44535
シャミネ松江店,島根県 松江市 朝日町472-2,133.06279,35.46386
ゆめタウン出雲店,島根県 出雲市 大塚町650-1 ゆめタウン出雲,132.75481,35.3772
松江玉湯店,島根県 松江市 玉湯町布志名637-1,133.02101,35.43514
出雲大社店,島根県 出雲市 大社町杵築南841,132.68596,35.39634
岡山一番街店,岡山県 岡山市北区 駅元町一番街地下4号,133.91801,34.66561
さんすて岡山店,岡山県 岡山市北区 駅元町1-1 サンステーションテラス岡山,133.91801,34.66561
岡山大安寺店,岡山県 岡山市北区 野殿西町329-1 ハピーズ大安寺,133.8808,34.65955
イオンモール岡山5階店,岡山県 岡山市北区 下石井1-2-1,133.91777,34.66211
イオンモール岡山1階店,岡山県 岡山市北区 下石井1-2-1 イオンモール岡山,133.91777,34.66211
岡山青江店,岡山県 岡山市北区 青江1-1-5,133.9183,34.63719
岡山中仙道店,岡山県 岡山市北区 中仙道1-4-13,133.88953,34.64597
岡山大学病院店,岡山県 岡山市北区 鹿田町2-5-1 岡山大学病院　,133.92084,34.65099
岡山天満屋店,岡山県 岡山市北区 中山下2-3-4 岡山天満屋 県庁通り館1F,133.92798,34.66145
岡山シネマタウン岡南店,岡山県 岡山市南区 築港新町1-25-1 シネマタウン岡南,133.94051,34.60269
岡山けやき通り店,岡山県 岡山市中区 西川原124-1,133.94183,34.68077
岡山平井店,岡山県 岡山市中区 平井7-19-8,133.95201,34.63353
イオンモール津山店,岡山県 津山市 河辺1000-1 イオンモール津山,134.05173,35.05909
倉敷天満屋店,岡山県 倉敷市 阿知1-7-1 天満屋　倉敷店,133.76649,34.60136
イオンモール倉敷店,岡山県 倉敷市 阿知1-7-1 天満屋　倉敷店,133.76649,34.60136
イオンモール倉敷店,岡山県 倉敷市 水江1 イオンモール倉敷,133.74438,34.60166
倉敷中島店,岡山県 倉敷市 中島2236-102 ハピーズ倉敷中島,133.74115,34.58215
三井アウトレットパーク倉敷店,岡山県 倉敷市 寿町12-3 三井アウトレットパーク倉敷,133.76125,34.60395
倉敷笹沖店,岡山県 倉敷市 笹沖6-1,133.77142,34.57547
蔦屋書店 高梁市図書館店,岡山県 高梁市 旭町1306,133.6161,34.7883
JR福山駅店,広島県 福山市 三之丸町30-1 福山駅構内,133.36214,34.48941
福山多治米店,広島県 福山市 多治米町4-12-12,133.37686,34.46719
TSUTAYA 駅家店,広島県 福山市 駅家町近田104,133.31898,34.54286
福山ポートプラザ天満屋店,広島県 福山市 入船町3-1-25 福山ポートプラザ,133.37775,34.48677
TSUTAYA 伊勢丘店,広島県 福山市 伊勢丘3-1-1,133.4211,34.50303
福山蔵王店,広島県 福山市 南蔵王町6-2-14,133.40039,34.50011
福山南蔵王182号店,広島県 福山市 南蔵王町2-26-46,133.39772,34.50441
尾道高須店,広島県 尾道市 高須町4789-1,133.2373,34.43221
紙屋町シャレオ店,広島県 広島市中区 紙屋町 地下街シャレオ202,132.45859,34.39438
広島パルコ店,広島県 広島市中区 新天地2-1 広島パルコ 新館5階,132.46254,34.39161
広島本通り店,広島県 広島市中区 本通り9-1,132.45988,34.39292
ＮＨＫ広島ビル店,広島県 広島市中区 大手町2-11-10 ＮＨＫ広島放送センター 2F,132.45543,34.39067
広島三越店,広島県 広島市中区 胡町5-1 広島三越,132.46404,34.39319
イオンモール広島祇園店,広島県 広島市安佐南区 祇園3-2-1 イオンモール広島祇園,132.46158,34.44378
ジ アウトレット広島店,広島県 広島市佐伯区 石内東4-1-1 THE OUTLETS HIROSHIMA,132.39763,34.4101
広島段原店,広島県 広島市南区 段原日出2-3-1,132.48448,34.38719
ekie広島店,広島県 広島市南区 松原町1-2,132.47617,34.39785
広島 蔦屋家電店,広島県 広島市南区 松原町3-1-1,132.47731,34.39553
広島 蔦屋書店,広島県 広島市西区 扇2-1-45,132.40718,34.37151
広島アルパーク店,広島県 広島市西区 草津新町2-26-1 アルパーク,132.39452,34.37373
イオン宇品店,広島県 広島市南区 宇品東6-1-15 イオン宇品ショッピングセンター,132.46855,34.36292
ゆめタウン広島店,広島県 広島市南区 皆実町2-224-7 ゆめタウン広島,132.46359,34.37629
広島大学病院店,広島県 広島市南区 霞1-2-3 広島大学病院・（財）緑風会内,132.47952,34.37948
イオンモール広島府中 1階店,広島県 安芸郡 府中町大須2-1-1,132.49953,34.39457
イオンモール広島府中 3階店,広島県 安芸郡 府中町大須2-1-1 イオンモール広島府中,132.49953,34.39457
呉医療センター店,広島県 呉市 青山町3-1 呉医療センター,132.56551,34.23886
ゆめタウン呉店,広島県 呉市 宝町5-10 ゆめタウン呉,132.55438,34.24147
ゆめタウン廿日市店,広島県 廿日市市 下平良2-2-1,132.33562,34.34576
宮島サービスエリア(下り線)店,広島県 廿日市市 上平良293 宮島サービスエリア(下り線),132.31815,34.36458
厳島表参道店,広島県 廿日市市 宮島町459-2,132.30998,34.27261
小谷サービスエリア(上り線)店,広島県 東広島市 高屋町小谷5661 小谷サービスエリア(上り線),132.83699,34.43203
蔦屋書店 周南市立徳山駅前図書館店,山口県 周南市 御幸通2-28-2,131.8026,34.05046
防府店,山口県 防府市 開出西町23-3,131.54663,34.05213
下関あるかぽーと店,山口県 下関市 あるかぽーと2-28,130.94112,33.95341
大丸下関店,山口県 下関市 竹崎町4-4-10 大丸下関,130.92363,33.9491
ゆめシティ新下関店,山口県 下関市 伊倉新町3-1-1 ゆめシティ,130.93381,34.00663
山口市中央公園店,山口県 山口市 中園町7-10,131.46509,34.16898
ゆめタウン山口店,山口県 山口市 大内千坊6-9-1 ゆめタウン山口,131.49142,34.16008
宇部琴芝店,山口県 宇部市 東琴芝1-4-53,131.25688,33.95674
おのだサンパーク店,山口県 山陽小野田市 中川6-4-1 おのだサンパーク,131.17055,33.9858
JR高松駅店,香川県 高松市 浜ノ町1-20 COM高松,134.04727,34.3512
高松丸亀町フェスタ店,香川県 高松市 丸亀町6-1 フェスタ河野１,134.04965,34.34286
高松瓦町駅店,香川県 高松市 常磐町1-3-1 琴電瓦町ビル,134.05255,34.33869
香川大学病院店,香川県 木田郡 三木町池戸1750-1 香川大学医学部付属病院,134.12177,34.29359
イオンモール綾川店,香川県 綾歌郡 綾川町萱原822-1 イオンモール綾川,133.93077,34.2518
イオンモール高松店,香川県 高松市 香西本町1-1 イオンモール高松,134.00308,34.35101
高松レインボーロード店,香川県 高松市 伏石町2084-5 ヤマダ電機テックランドNew高松,134.06013,34.31123
ゆめタウン高松 1階店,香川県 高松市 三条町中所608-1 ゆめタウン高松,134.04153,34.31705
ゆめタウン高松 東館3階店,香川県 高松市 三条町608-1 ゆめタウン高松 東館3階,134.04675,34.31439
高松サン・フラワー通り店,香川県 高松市 太田下町3010-3,134.05177,34.30361
丸亀マルタス店,香川県 丸亀市 大手町2-4-11 丸亀市市民交流活動センター マルタス,133.79889,34.28994
丸亀新田店,香川県 丸亀市 新田町179-3,133.7881,34.26935
TSUTAYA 宇多津店,香川県 綾歌郡 宇多津町浜3-21-2,133.81355,34.31161
徳島北田宮店,徳島県 徳島市 北田宮2-1-8,134.54425,34.08747
徳島駅クレメントプラザ店,徳島県 徳島市 寺島本町西1-61 徳島駅クレメントプラザ,134.54984,34.07486
イオンモール徳島店,徳島県 徳島市 南末広町4-1,134.5743,34.06164
徳島万代店,徳島県 徳島市 万代町5-8-2-1,134.56444,34.06276
徳島沖浜店,徳島県 徳島市 沖浜2-5,134.55272,34.05323
ゆめタウン徳島店,徳島県 板野郡 藍住町奥野東中須88-1 ゆめタウン徳島,134.50098,34.11912
イオンモール高知1階店,高知県 高知市 秦南町1-4-8 イオンモール高知 1階,133.54262,33.57641
イオンモール高知2階店,高知県 高知市 秦南町1-4-8 イオンモール高知 2階,133.54262,33.57641
高知 蔦屋書店,高知県 高知市 南御座90-1,133.56137,33.56649
高知帯屋町店,高知県 高知市 帯屋町2-2-14 岡村帯屋町ビル,133.537,33.56042
高知あぞの店,高知県 高知市 薊野北町1-9-39,133.55376,33.57904
高知知寄店,高知県 高知市 小倉町1-40,133.56615,33.55777
高知潮江店,高知県 高知市 潮新町2-13-28,133.55063,33.54859
松山いよてつ会館ビル店,愛媛県 松山市 大街道3-1-1 いよてつ会館ビル,132.77043,33.84152
松山湊町店,愛媛県 松山市 湊町7-1-29,132.75755,33.83549
松山市駅前店,愛媛県 松山市 湊町4-4-1,132.76428,33.83572
道後温泉駅舎店,愛媛県 松山市 道後町１-10-12,132.785,33.8504
松山はなみずき通り店,愛媛県 松山市 古川北3-7-28,132.7645,33.81043
TSUTAYA BOOK STORE 重信店,愛媛県 東温市 野田3-1-13 フジグラン重信,132.83328,33.79558
TSUTAYA BOOKSTORE エミフルMASAKI店,愛媛県 伊予郡 松前町筒井850 エミフルMASAKI エミモール2F,132.71559,33.78964
松山平田店,愛媛県 松山市 平田町17-2,132.7547,33.88714
松山中央店,愛媛県 松山市 中央1-4-12,132.75389,33.85443
イオンモール新居浜店,愛媛県 新居浜市 前田町8-8 イオンモール新居浜,133.26833,33.95424
イオンモール今治新都市店,愛媛県 今治市 にぎわい広場1-1,132.96246,34.04425
イオンタウン川之江店,愛媛県 四国中央市 妻鳥町1769 イオンタウン川之江,133.57231,33.99178
サンリブシティ小倉店,福岡県 北九州市小倉南区 上葛原2-14-１ サンリブシティ小倉,130.90819,33.83846
門司港駅店,福岡県 北九州市門司区 西海岸1-5-31,130.96078,33.94446
アミュプラザ小倉店,福岡県 北九州市小倉北区 浅野1-1-1 アミュプラザ小倉,130.88148,33.88719
小倉京町店,福岡県 北九州市小倉北区 京町2-7-3 ユニバース京町ビル,130.88142,33.88565
リバーウォーク北九州デコシティ店,福岡県 北九州市小倉北区 室町1-1-1 リバーウォーク北九州　デコシティ1F,130.87524,33.88588
イオンモール八幡東店,福岡県 北九州市八幡東区 東田3-2-102 イオンモール八幡東,130.8114,33.87026
ジ アウトレット北九州店,福岡県 北九州市八幡東区 東田4-1-1 ジ アウトレット北九州,130.81065,33.87402
黒崎駅店,福岡県 北九州市八幡西区 黒崎3-15-1,130.76546,33.86697
イオン若松店,福岡県 北九州市若松区 二島1-3-1 イオン若松ショッピングセンター,130.74283,33.89045
天神地下街店,福岡県 福岡市中央区 天神2丁目地下０号 天神地下街,130.39804,33.58939
天神VIORO店,福岡県 福岡市中央区 天神2-10-3 天神VIORO,130.39845,33.58972
福岡パルコ店,福岡県 福岡市中央区 天神2-11-1 福岡パルコ新館,130.3989,33.59042
天神ソラリアステージ店,福岡県 福岡市中央区 天神2-11-3 ソラリアステージ,130.3989,33.59042
西鉄天神高速バスターミナル店,福岡県 福岡市中央区 天神2-1-1 ソラリアターミナルビル　3階,130.40013,33.58866
天神ソラリアプラザ地下1階店,福岡県 福岡市中央区 天神2-2-43 ソラリアプラザ,130.39883,33.58906
天神南渡辺通り店,福岡県 福岡市中央区 渡辺通4-9-18 福酒ビル,130.40155,33.58711
福岡赤坂門店,福岡県 福岡市中央区 大名2-4-22 新日本ビル 1F,130.39154,33.58873
天神西通り店,福岡県 福岡市中央区 大名1-13-25,130.39626,33.58786
六本松 蔦屋書店,福岡県 福岡市中央区 六本松4-2-1,130.37807,33.57652
福岡大濠公園店,福岡県 福岡市中央区 大濠公園1-8,130.37395,33.5894
マークイズ福岡ももち店,福岡県 福岡市中央区 地行浜2-2-1 マークイズ福岡ももち,130.36241,33.59434
TSUTAYA マークイズ 福岡ももち店,福岡県 福岡市中央区 地行浜2-2-1 マークイズ福岡ももち,130.36241,33.59434
IWATAYA本店新館店,福岡県 福岡市中央区 天神2-5-35 岩田屋本店新館,130.39757,33.58846
福岡新宮店,福岡県 福岡市中央区 天神2-5-35 岩田屋本店新館,130.39757,33.58846
福岡新宮店,福岡県 糟屋郡 新宮町中央駅前2-5-15,130.45499,33.7092
イオンモール福岡店,福岡県 糟屋郡 粕屋町酒殿老ノ木192-1,130.48029,33.59645
福岡古賀店,福岡県 古賀市 美明3-5-12,130.46222,33.71916
イオンモール福津店,福岡県 福津市 日蒔野6-16-1 イオンモール福津,130.49283,33.75303
宗像店,福岡県 宗像市 原町古森141-1,130.55708,33.78264
福岡空港国内線ターミナル3階店,福岡県 福岡市博多区 下臼井767-1 福岡空港国内線ターミナルビル,130.44412,33.59762
福岡朝日ビル店,福岡県 福岡市博多区 博多駅前2-1-1 福岡朝日ビル 1F,130.41823,33.59075
博多駅前ビジネスセンター店,福岡県 福岡市博多区 博多駅前3-25-21 博多駅前ビジネスセンター,130.41731,33.58941
ザ・ブラッサム博多プレミア店,福岡県 福岡市博多区 博多駅前2-8-12 THE BLOSSOM HAKATA Premier,130.4138,33.59038
オリエンタルホテル福岡博多ステーション店,福岡県 福岡市博多区 博多駅中央街4-23 オリエンタルホテル福岡博多ステーション 1F,130.42216,33.59126
アミュプラザ博多 3階店,福岡県 福岡市博多区 博多駅中央街1-1 アミュプラザ博多 3F,130.42039,33.58991
ＫＩＴＴＥ博多店,福岡県 福岡市博多区 博多駅中央街9-1,130.41936,33.58884
JRJP博多ビル店,福岡県 福岡市博多区 博多駅中央街8-1,130.41905,33.58813
アミュプラザ博多 2階店,福岡県 福岡市博多区 博多駅中央街1-1 アミュプラザ博多 2F,130.42039,33.58991
キャナルシティ博多店,福岡県 福岡市博多区 住吉1-2-22 キャナルシティＯＰＡ B1F,130.41095,33.58948
ボックスタウン箱崎店,福岡県 福岡市東区 箱崎4-6-20 ボックスタウン箱崎,130.41753,33.61921
ゆめタウン博多店,福岡県 福岡市東区 東浜1-1-1 ゆめタウン博多,130.41206,33.61153
福岡空港国際線ターミナル店,福岡県 福岡市博多区 青木739,130.44728,33.58735
博多の森店,福岡県 福岡市博多区 東平尾1-71-9,130.45631,33.5898
TSUTAYA コマーシャルモール博多店,福岡県 福岡市博多区 東光寺2-6-40 コマーシャルモール博多,130.43442,33.57568
ららぽーと福岡店,福岡県 福岡市博多区 那珂6-23-1 ららぽーと福岡,130.43869,33.56498
福岡香椎店,福岡県 福岡市東区 香椎駅東3-30-11,130.45134,33.66203
イオンモール香椎浜店,福岡県 福岡市東区 香椎浜3-12-1 イオンモール香椎浜,130.42986,33.65702
福岡大学病院店,福岡県 福岡市城南区 七隈7-45-1 福岡大学病院新館,130.3589,33.54632
福岡次郎丸店,福岡県 福岡市早良区 次郎丸2-10-10,130.32906,33.55312
西鉄大橋駅店,福岡県 福岡市南区 大橋1-5-1,130.42688,33.55904
パセオ野間大池店,福岡県 福岡市南区 柳河内1-2-1 パセオ野間大池,130.40479,33.55276
福岡春日店,福岡県 春日市 春日6-14,130.46938,33.51822
福岡星見ヶ丘店,福岡県 春日市 星見ヶ丘5-250-2,130.45084,33.50621
イオンモール筑紫野店,福岡県 筑紫野市 立明寺434-1 イオンモール筑紫野,130.52429,33.48087
太宰府天満宮表参道店,福岡県 太宰府市 宰府3-2-43,130.53305,33.51999
太宰府向佐野店,福岡県 太宰府市 向佐野1-10-20,130.49542,33.50917
マリノアシティ福岡・ピアウォーク店,福岡県 福岡市西区 小戸2-13-16 マリノアシティ福岡,130.32036,33.59661
ウエストコート姪浜店,福岡県 福岡市西区 内浜1-7-7,130.32254,33.58119
木の葉モール橋本店,福岡県 福岡市西区 橋本2-27-2 木の葉モール橋本,130.32162,33.55592
イオンモール福岡伊都店,福岡県 福岡市西区 北原1-2-1 イオンモール福岡伊都,130.25841,33.5774
イオンモール直方店,福岡県 直方市 湯野原2-1-1,130.74951,33.76894
ゆめタウン行橋店,福岡県 行橋市 西宮市3-8-1 ゆめタウン行橋,130.96736,33.72084
久留米東櫛原店,福岡県 久留米市 東櫛原町413-1,130.52173,33.32592
西鉄久留米駅店,福岡県 久留米市 東町上天神田316-2 エマックス・クルメ,130.52078,33.31202
久留米上津バイパス店,福岡県 久留米市 野伏間1-7-25,130.51051,33.28604
イオンモール大牟田店,福岡県 大牟田市 岬町3-4 イオンモール大牟田,130.42776,33.03047
ゆめタウン大牟田店,福岡県 大牟田市 旭町2-28 ゆめタウン大牟田,130.45222,33.03603
ゆめタウン久留米店,福岡県 久留米市 新合川1-2-1 ゆめタウン久留米,130.53841,33.32175
佐賀南バイパス店,佐賀県 佐賀市 本庄町袋306-6,130.29895,33.23963
佐賀大学通り店,佐賀県 佐賀市 与賀町70-1 TSUTAYA積文館書店 佐大通り店,130.29233,33.24775
鳥栖プレミアム・アウトレット店,佐賀県 佐賀市 与賀町70-1 TSUTAYA積文館書店 佐大通り店,130.29233,33.24775
鳥栖プレミアム・アウトレット店,佐賀県 鳥栖市 弥生が丘8-1 鳥栖プレミアム・アウトレット,130.5118,33.40625
TSUTAYA 鳥栖店,佐賀県 鳥栖市 本鳥栖町537-1,130.51765,33.37719
鳥栖蔵上町店,佐賀県 鳥栖市 蔵上町662-5,130.49841,33.37589
基山パーキングエリア（上り線）店,佐賀県 三養基郡 基山町小倉2097-1 基山パーキングエリア（上り線）,130.5298,33.44065
蔦屋書店 武雄市図書館店,佐賀県 武雄市 武雄町武雄5304-1,130.02309,33.1889
佐賀武雄店,佐賀県 武雄市 武雄町昭和277,130.0274,33.19331
唐津店,佐賀県 唐津市 和多田西山1-46-1,129.9825,33.43112
金立サービスエリア（下り線）店,佐賀県 佐賀市 金立町金立1197-57 金立サービスエリア（下り線）,130.30605,33.33792
ゆめタウン佐賀店,佐賀県 佐賀市 兵庫北5-14-1 ゆめタウン佐賀,130.30818,33.27565
長崎ゆめタウン夢彩都店,長崎県 長崎市 元船町10－1 ゆめタウン夢彩都,129.86969,32.74713
アミュプラザ長崎店,長崎県 長崎市 尾上町1-1 アミュプラザ長崎,129.86884,32.7534
長崎 浜町 Ｓ東美店,長崎県 長崎市 浜町1-22 長崎松竹会館,129.87697,32.74421
長崎時津店,長崎県 西彼杵郡 時津町浦郷542-2,129.84721,32.83165
みらい長崎ココウォーク店,長崎県 長崎市 茂里町1-55 みらい長崎ココウオーク,129.86465,32.76237
諫早駅店,長崎県 諫早市 永昌町1-2,130.04153,32.85176
長崎空港店,長崎県 大村市 箕島町593 長崎空港ビルディング,129.91444,32.91518
長崎大村店,長崎県 大村市 幸町25-32,129.95139,32.90112
佐世保四ヶ町店,長崎県 佐世保市 島瀬町7-14 柏田ビル,129.72108,33.17197
させぼ五番街店,長崎県 佐世保市 新港町4-10 させぼ五番街,129.72478,33.16348
諫早多良見店,長崎県 諫早市 多良見町市布1546-4,129.96915,32.81976
熊本駅店,熊本県 熊本市西区 春日3-15-30,130.68823,32.78897
アミュプラザくまもと店,熊本県 熊本市西区 春日3-15-26 アミュプラザくまもと,130.68823,32.78897
蔦屋書店 熊本三年坂店,熊本県 熊本市中央区 安政町1-2 カリーノ下通 1F,130.70967,32.80203
サクラマチ 熊本店,熊本県 熊本市中央区 桜町3-10 SAKURA MACHI Kumamoto,130.70259,32.79995
熊本シャワー通り店,熊本県 熊本市中央区 下通2-3-1 エスキュービック,130.70821,32.7985
熊本Ｎｅｗ－Ｓ店,熊本県 熊本市中央区 上通町2-2 Ｎｅｗ－Ｓ,130.71107,32.80334
イオンモール熊本店,熊本県 上益城郡 嘉島町上島長池2232,130.74399,32.73794
熊本インターチェンジ店,熊本県 熊本市東区 神園1-1-6,130.77916,32.8373
熊本益城インターチェンジ店,熊本県 熊本市東区 佐土原2-4-160,130.77821,32.791
熊本帯山店,熊本県 熊本市中央区 帯山9-2-5,130.76041,32.80446
ゆめタウンはません店,熊本県 熊本市南区 田井島1-2-1 ゆめタウンはません,130.72629,32.77157
熊本大江店,熊本県 熊本市中央区 大江3-2-33,130.7224,32.80294
ゆめタウン八代店,熊本県 八代市 建馬町3-1 ゆめタウン八代,130.58553,32.50592
不知火美術館・図書館店,熊本県 宇城市 不知火町高良2352 不知火美術館・図書館,130.66895,32.64663
熊本ゆめタウン光の森店,熊本県 菊池郡 菊陽町光の森7-39-1 ゆめタウン光の森,130.78552,32.85919
