都道府県,"東京都,市区町村","広島市,福岡市",店舗名,所在地,latitude,longitude
大阪府,,,なんばスカイオ 3階店,大阪府 大阪市中央区 難波5-1-60 なんばスカイオ,,
大阪府,,,大阪高島屋 地階西ゾーン店,大阪府 大阪市中央区 難波5-1-5 大阪高島屋,,
大阪府,,,エディオンなんば店,大阪府 大阪市中央区 難波3-2-18 エディオンなんば本店,,
大阪府,,,クリスタ長堀店,大阪府 大阪市中央区 難波3-2-18 エディオンなんば本店,,
大阪府,,,クリスタ長堀店,大阪府 大阪市中央区 南船場3丁目 長堀地下街4号　CRYSTA,,
大阪府,,,北心斎橋店,大阪府 大阪市中央区 南船場3-11-10,,
大阪府,,,クリスタ長堀 ウエスト店,大阪府 大阪市中央区 南船場4丁目 長堀地下街7号 クリスタ長堀,,
大阪府,,,心斎橋パルコ店,大阪府 大阪市中央区 心斎橋筋1-8-3 心斎橋パルコ,,
大阪府,,,心斎橋BIG STEP店,大阪府 大阪市中央区 西心斎橋1-6-14 BIG STEP,,
大阪府,,,心斎橋オーパ店,大阪府 大阪市中央区 西心斎橋1-4-3 心斎橋OPA 本館 2階,,
大阪府,,,JR桃谷駅店,大阪府 大阪市天王寺区 堂ケ芝1-8-27,,
大阪府,,,天王寺ミオ 本館8階店,大阪府 大阪市天王寺区 悲田院町10-39 天王寺ミオ本館,,
大阪府,,,天王寺ミオ プラザ館店,大阪府 大阪市天王寺区 悲田院町10-48,,
大阪府,,,天王寺ミオ 本館3階店,大阪府 大阪市天王寺区 悲田院町10-39 天王寺ミオ本館,,
大阪府,,,あべのHoop店,大阪府 大阪市阿倍野区 阿倍野筋1-2-30 あべのHoop,,
大阪府,,,あべのキューズモール店,大阪府 大阪市阿倍野区 阿倍野筋1-6-1 あべのキューズモール,,
大阪府,,,あべのsolaha店,大阪府 大阪市阿倍野区 阿倍野筋1-1-43 あべのハルカス近鉄本店ウィング館3F,,
大阪府,,,関西国際空港エアサイド店,大阪府 大阪市阿倍野区 阿倍野筋1-1-43 あべのハルカス近鉄本店ウィング館3F,,
大阪府,,,関西国際空港エアサイド店,大阪府 泉佐野市 泉州空港北1 関西国際空港旅客ターミナルビル　3階,,
大阪府,,,関西国際空港4階ノースゲート店,大阪府 泉南郡 田尻町泉州空港中1 関西国際空港旅客ターミナルビル4階,,
大阪府,,,関西国際空港1階サウスゲート店,大阪府 泉南郡 田尻町泉州空港中1 関西国際空港旅客ターミナルビル1階,,
大阪府,,,肥後橋南店,大阪府 大阪市西区 江戸堀1-2-16 肥後橋南山下ビル,,
大阪府,,,西本町店,大阪府 大阪市西区 阿波座1-3-18 エッグビル本町,,
大阪府,,,四ツ橋店,大阪府 大阪市西区 北堀江1-1-18 四ツ橋イーストビル,,
大阪府,,,イオンモール大阪ドームシティ店,大阪府 大阪市西区 千代崎3-13-1,,
大阪府,,,海遊館店,大阪府 大阪市港区 海岸通1-1-10 海遊館,,
大阪府,,,そよら海老江店,大阪府 大阪市福島区 海老江1-5-52 そよら海老江,,
大阪府,,,ホテル京阪　ユニバーサル・タワー店,大阪府 大阪市此花区 島屋6-2-45 ホテル京阪 ユニバーサル・タワー,,
大阪府,,,なんばパークス店,大阪府 大阪市浪速区 難波中2-10-70 なんばパークス Tーterrace 2階,,
大阪府,,,JR難波駅前店,大阪府 大阪市浪速区 湊町1-2-3 マルイト難波ビル B1階,,
大阪府,,,蛍池ルシオーレ店,大阪府 豊中市 蛍池中町3-2-1 ルシオーレ（310),,
大阪府,,,大阪空港国内線ターミナル南ゲートエリア店,大阪府 豊中市 蛍池西町3-555 大阪国際空港ターミナルビル,,
大阪府,,,豊中ロマンチック街道店,大阪府 豊中市 向丘2-10-22,,
大阪府,,,千里中央店,大阪府 豊中市 新千里東町1-1-3 SENRITOよみうり,,
大阪府,,,豊中緑地公園店,大阪府 豊中市 東寺内町12-38,,
大阪府,,,箕面小野原店,大阪府 箕面市 小野原西5-5-19,,
大阪府,,,みのおキューズモール店,大阪府 箕面市 西宿1-17-22 みのおキューズモール,,
大阪府,,,阪急池田駅店,大阪府 池田市 栄町1-1 阪急池田ブランマルシェ２番館,,
大阪府,,,江坂オッツ店,大阪府 吹田市 豊津町14-8 江坂オッツ,,
大阪府,,,吹田山田店,大阪府 吹田市 山田東2-17-5,,
大阪府,,,ららぽーとEXPOCITY店,大阪府 吹田市 千里万博公園2-1　 ららぽーとEXPOCITY 2階 20340(店舗番号),,
大阪府,,,関西大学 千里山店,大阪府 吹田市 千里万博公園2-1　 ららぽーとEXPOCITY 2階 20340(店舗番号),,
大阪府,,,関西大学 千里山店,大阪府 吹田市 千里山東3-10-1,,
大阪府,,,阪急南千里店,大阪府 吹田市 津雲台1-1-2,,
大阪府,,,大阪大学医学部附属病院店,大阪府 吹田市 山田丘2-15 大阪大学医学部附属病院内,,
大阪府,,,イオン北千里店,大阪府 吹田市 古江台4-2-50 ディオス北千里7番館,,
大阪府,,,イオンタウン茨木太田店,大阪府 茨木市 城の前町2-1 イオンタウン茨木太田,,
大阪府,,,イオンモール茨木店,大阪府 茨木市 松ケ本町8-30,,
大阪府,,,茨木真砂店,大阪府 茨木市 真砂玉島台1-5,,
大阪府,,,立命館大学大阪いばらき店,大阪府 茨木市 岩倉町2-150,,
大阪府,,,高槻安満遺跡公園店,大阪府 高槻市 八丁畷町12-17,,
大阪府,,,ＪＲ高槻駅北店,大阪府 高槻市 芥川町1-2 B-0202号 アクトアモーレ,,
大阪府,,,松坂屋 高槻店,大阪府 高槻市 紺屋町2-1 松坂屋,,
大阪府,,,イオンモール大日店,大阪府 守口市 大日東町1-18 イオンモール大日,,
大阪府,,,京阪守口市駅店,大阪府 守口市 河原町1-1 エル守口,,
大阪府,,,TSUTAYA 香里園店,大阪府 寝屋川市 香里新町31-17,,
大阪府,,,ビバモール寝屋川店,大阪府 寝屋川市 寝屋南2-22-2 ビバモール寝屋川,,
大阪府,,,京阪枚方市駅店,大阪府 枚方市 岡東町19-19 京阪百貨店ひらかた店1階,,
大阪府,,,枚方 蔦屋書店,大阪府 枚方市 岡東町19-19 京阪百貨店ひらかた店1階,,
大阪府,,,枚方 蔦屋書店,大阪府 枚方市 岡東町12-2,,
大阪府,,,東香里店,大阪府 枚方市 高田1-15-10,,
大阪府,,,関西外国語大学 中宮店,大阪府 枚方市 中宮東之町16-1,,
大阪府,,,関西外国語大学 御殿山店,大阪府 枚方市 御殿山南町6-1,,
大阪府,,,くずは美咲店,大阪府 枚方市 楠葉朝日2-20,,
大阪府,,,くずはモール ダイニングストリート店,大阪府 枚方市 楠葉花園町15-1-112 くずはモール1階 ダイニングストリート,,
大阪府,,,くずはモール ハナノモール店,大阪府 枚方市 楠葉花園町15-1-Z105 くずはモール1階 ハナノモール,,
大阪府,,,アルビ住道店,大阪府 大東市 住道 2-3-1 アルビ住道内,,
大阪府,,,イオンモール四條畷店,大阪府 四條畷市 砂4-3-2,,
大阪府,,,近鉄東大阪店,大阪府 東大阪市 長堂1-1-1 近鉄東大阪店,,
大阪府,,,東大阪宝持店,大阪府 東大阪市 長堂1-1-1 近鉄東大阪店,,
大阪府,,,東大阪宝持店,大阪府 東大阪市 宝持4-2-18,,
大阪府,,,セブンパーク天美店,大阪府 松原市 天美東3-500 セブンパーク天美,,
大阪府,,,八尾青山通り店,大阪府 八尾市 高美町3-2-24,,
大阪府,,,アリオ八尾店,大阪府 八尾市 光町2-3 アリオ八尾,,
大阪府,,,TSUTAYA リノアス八尾店,大阪府 八尾市 光町2-60,,
大阪府,,,イオン藤井寺ショッピングセンター店,大阪府 藤井寺市 岡2-10-11 イオン藤井寺ショッピングセンター,,
大阪府,,,クロスモール富田林店,大阪府 富田林市 彼方1014-1 クロスモール富田林,,
大阪府,,,河内長野高向店,大阪府 河内長野市 高向825-1,,
大阪府,,,堺東中央線店,大阪府 堺市堺区 北向陽町2-2-3,,
大阪府,,,堺 泉ヶ丘駅前店,大阪府 堺市南区 茶山台1-2-3 泉ヶ丘ひろば専門店街,,
大阪府,,,泉北槇塚台店,大阪府 堺市南区 茶山台1-2-3 泉ヶ丘ひろば専門店街,,
大阪府,,,泉北槇塚台店,大阪府 堺市南区 釜室1000-1,,
大阪府,,,イオンモールりんくう泉南店,大阪府 泉南市 りんくう南浜3-12,,
大阪府,,,泉南りんくう公園店,大阪府 泉南市 りんくう南浜3-201 泉南りんくう公園内,,
大阪府,,,イオンモール堺鉄砲町店,大阪府 堺市堺区 鉄砲町1 イオンモール堺鉄砲町,,
大阪府,,,堺フェニックス通り 利晶の杜店,大阪府 堺市堺区 宿院町西2丁1-41,,
大阪府,,,堺プラットプラット店,大阪府 堺市堺区 戎島町3-22-1,,
大阪府,,,イオンモール堺北花田店,大阪府 堺市北区 東浅香山町4丁1-12,,
大阪府,,,そよら新金岡店,大阪府 堺市北区 新金岡町4-1-11 そよら新金岡,,
大阪府,,,堺百舌鳥店,大阪府 堺市北区 百舌鳥陵南町2-633-1,,
大阪府,,,アリオ鳳店,大阪府 堺市西区 鳳南町3-199-12 アリオ鳳,,
大阪府,,,和泉府中店,大阪府 和泉市 府中町4-16-3,,
大阪府,,,ららぽーと和泉店,大阪府 和泉市 あゆみ野4-4-7,,
大阪府,,,りんくうプレミアム・アウトレット店,大阪府 泉佐野市 りんくう往来南3‐28 りんくうプレミアム・アウトレット 1F,,
大阪府,,,りんくうプレミアム・アウトレット シーサイド店,大阪府 泉佐野市 りんくう往来南3-28 りんくうプレミアム・アウトレット Sea Side エリア1階,,
京都府,,,京都四条河原町店,京都府 京都市下京区 四条通寺町東入二丁目御旅町30番地 京都セントラルイン,,
京都府,,,京都信用金庫本店ビル店,京都府 京都市下京区 四条通柳馬場東入立売東町7 京都信用金庫本店ビル,,
京都府,,,京都四条通ヤサカビル店,京都府 京都市下京区 四条通柳馬場東入立売東町7 京都信用金庫本店ビル,,
京都府,,,京都四条通ヤサカビル店,京都府 京都市下京区 四条通柳馬場西入ル 立売中之町106 ヤサカ四条ビル,,
京都府,,,ＬＡＱＵＥ四条烏丸店,京都府 京都市下京区 四条通室町東入函谷鉾町101 アーバンネット四条烏丸ビル,,
京都府,,,JR京都駅 新幹線中央口店,京都府 京都市下京区 東塩小路高倉町8-3 JR東海京都駅構内 ASTY京都 2階,,
京都府,,,京都Porta店,京都府 京都市下京区 烏丸通塩小路下ル 東塩小路町902 駅前地下街ポルタ,,
京都府,,,京都タワー サンド店,京都府 京都市下京区 烏丸通七条下ル 東塩小路町721-1　京都タワービル,,
京都府,,,JR京都駅 新幹線改札内店,京都府 京都市下京区 東塩小路町680-6 JRCP京都営業所,,
京都府,,,からすま京都ホテル店,京都府 京都市下京区 烏丸通綾小路下ル 二帖半敷町652 からすま京都ホテル,,
京都府,,,TSUTAYA 京都リサーチパーク店,京都府 京都市下京区 中堂寺粟田町91　 京都リサーチパーク 9号館,,
京都府,,,ビバスクエア京都 梅小路公園店,京都府 京都市下京区 観喜寺町 梅小路公園内 JR梅小路京都西駅前,,
京都府,,,イオンモールKYOTO店,京都府 京都市南区 西九条鳥居口町1,,
京都府,,,イオンモール京都桂川1階店,京都府 京都市南区 久世高田町376-1 イオンモール京都桂川　1階,,
京都府,,,イオンモール京都桂川2階店,京都府 京都市南区 久世高田町376-1 イオンモール京都桂川 2階,,
京都府,,,イオンモール北大路店,京都府 京都市北区 小山北上総町49-1 イオンモール北大路,,
京都府,,,京都三条大橋店,京都府 京都市中京区 三条通河原町東入ル中島町113 近江屋ビル 1F,,
京都府,,,京都BAL店,京都府 京都市中京区 河原町通三条下ル山崎町251 京都BAL　3F,,
京都府,,,京都新京極店,京都府 京都市中京区 新京極通三条下ル 桜之町421　小町ビル,,
京都府,,,京都烏丸六角店,京都府 京都市中京区 六角通東洞院西入 堂之前町254,,
京都府,,,京都錦小路店,京都府 京都市中京区 東洞院通蛸薬師下ル 元竹田町651,,
京都府,,,京都三条烏丸ビル店,京都府 京都市中京区 三条通烏丸西入ル 御倉町85-1 ＫＤＸ京都烏丸ビル 1F,,
京都府,,,コトチカ烏丸御池店,京都府 京都市中京区 虎屋町地先,,
京都府,,,京都祇園ホテル店,京都府 京都市東山区 祇園町南側555 祇園ホテル 1F,,
京都府,,,京阪祇園四条駅店,京都府 京都市東山区 四条大橋東詰 「京阪祇園四条駅」構内 103区画,,
京都府,,,京都二寧坂ヤサカ茶屋店,京都府 京都市東山区 高台寺南門通下河原東入桝屋町349,,
京都府,,,洛北阪急スクエア店,京都府 京都市左京区 高野西開町36 洛北阪急スクエア 1F,,
京都府,,,京都岡崎 蔦屋書店,京都府 京都市左京区 岡崎最勝寺町13 ロームシアター京都,,
京都府,,,山科駅前店,京都府 京都市山科区 安朱中小路町5 山科駅NKビル,,
京都府,,,松井山手店,京都府 京田辺市 松井ケ丘3-2-1,,
京都府,,,京都宇治平等院表参道店,京都府 宇治市 宇治蓮華21-18,,
京都府,,,龍谷大学店,京都府 京都市伏見区 深草塚本町67,,
京都府,,,イオンモール久御山店,京都府 久世郡 久御山町森南大内156-1,,
京都府,,,松井山手欽明台店,京都府 八幡市 欽明台西21-1,,
京都府,,,イオンモール京都五条店,京都府 京都市右京区 西院追分町25-1-043,,
京都府,,,京都四条葛野大路店,京都府 京都市右京区 山ノ内池尻町8-2,,
京都府,,,イオンモール高の原店,京都府 木津川市 相楽台1-1-1 イオンモール高の原,,
京都府,,,TSUTAYA 福知山店,京都府 福知山市 東羽合町149 アビタウン福知山,,
京都府,,,京都亀岡店,京都府 亀岡市 追分町下島33-1,,
奈良県,,,イオンモール奈良登美ヶ丘店,奈良県 生駒市 鹿畑町3027 イオンモール奈良登美ヶ丘,,
奈良県,,,北生駒ならやま大通り店,奈良県 生駒市 上町3420-1,,
奈良県,,,奈良 蔦屋書店,奈良県 奈良市 三条大路1-691-1,,
奈良県,,,奈良鴻ノ池運動公園店,奈良県 奈良市 法蓮佐保山4-1703-1　,,
奈良県,,,JR奈良駅旧駅舎店,奈良県 奈良市 三条本町1082 奈良市総合観光案内所,,
奈良県,,,奈良公園バスターミナル店,奈良県 奈良市 登大路町76 奈良公園バスターミナル2階,,
奈良県,,,奈良猿沢池店,奈良県 奈良市 樽井町1,,
奈良県,,,奈良学園前駅店,奈良県 奈良市 学園南3-1-5 奈良西部会館 1F,,
奈良県,,,奈良西大寺駅前店,奈良県 奈良市 西大寺東町2-1-63 サンワシティ西大寺,,
奈良県,,,橿原中和幹線店,奈良県 橿原市 葛本町789-１,,
奈良県,,,イオンモール橿原店,奈良県 橿原市 曲川町7-20-1-102,,
奈良県,,,大和高田店,奈良県 大和高田市 神楽281-4,,
奈良県,,,奈良西大和ニュータウン店,奈良県 北葛城郡 河合町薬井476-4,,
奈良県,,,大和郡山アピタ店,奈良県 大和郡山市 田中町宮西517 アピタ大和郡山店,,
奈良県,,,イオンモール大和郡山店,奈良県 大和郡山市 田中町宮西517 アピタ大和郡山店,,
奈良県,,,イオンモール大和郡山店,奈良県 大和郡山市 下三橋町741 イオンモール大和郡山,,
和歌山県,,,蔦屋書店 和歌山市民図書館店,和歌山県 和歌山市 屏風丁17,,
和歌山県,,,和歌山昭和通り店,和歌山県 和歌山市 神前174-5,,
和歌山県,,,ガーデンパーク和歌山店,和歌山県 和歌山市 松江向鵜ノ島1469-1 ガーデンパーク和歌山,,
和歌山県,,,イオンモール和歌山店,和歌山県 和歌山市 中楠谷573 イオンモール和歌山,,
和歌山県,,,和歌山パームシティ店,和歌山県 和歌山市 中野長差31-1 パームシティ和歌山,,
和歌山県,,,和歌山県立医科大学附属病院店,和歌山県 和歌山市 紀三井寺811-1 和歌山県立医科大学附属病院,,
和歌山県,,,メッサオークワ 和歌山高松店,和歌山県 和歌山市 西高松1-7-88 メッサオークワ 高松店,,
